               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  70,            0.079457,             0.20116,                   0,             0.37786,             0.91667,             0.56681,             0.13362,            0.076471,             0.15135,                   0,           0.0065013,           0.0065013,           0.0065013
                  71,            0.076846,             0.15776,                   0,             0.76445,             0.54167,             0.67449,             0.26887,            0.078376,             0.15437,                   0,           0.0064181,           0.0064181,           0.0064181
                  72,            0.075449,             0.14623,                   0,             0.76445,             0.54167,             0.67449,             0.26887,            0.078376,             0.15437,                   0,           0.0063347,           0.0063347,           0.0063347
                  73,            0.075932,             0.16775,                   0,             0.95903,                   1,              0.9918,             0.58917,            0.076777,             0.14545,                   0,           0.0062512,           0.0062512,           0.0062512
                  74,            0.073707,              0.1368,                   0,             0.95903,                   1,              0.9918,             0.58917,            0.076777,             0.14545,                   0,           0.0061675,           0.0061675,           0.0061675
                  75,            0.070429,             0.13584,                   0,             0.99977,                   1,               0.995,               0.698,             0.06575,             0.13852,                   0,           0.0060838,           0.0060838,           0.0060838
                  76,            0.069858,             0.16175,                   0,             0.99977,                   1,               0.995,               0.698,             0.06575,             0.13783,                   0,               0.006,               0.006,               0.006
                  77,            0.068234,             0.16105,                   0,              0.9999,                   1,               0.995,             0.67322,            0.055543,             0.13306,                   0,           0.0059162,           0.0059162,           0.0059162
                  78,            0.064393,             0.15032,                   0,              0.9999,                   1,               0.995,             0.67322,            0.055543,             0.13306,                   0,           0.0058325,           0.0058325,           0.0058325
                  79,            0.066358,             0.14128,                   0,             0.99978,                   1,               0.995,             0.65194,            0.059441,             0.13316,                   0,           0.0057488,           0.0057488,           0.0057488
                  80,            0.063711,             0.14432,                   0,             0.99978,                   1,               0.995,             0.65194,            0.059441,             0.13346,                   0,           0.0056653,           0.0056653,           0.0056653
                  81,            0.066988,             0.16602,                   0,              0.9999,                   1,               0.995,             0.31741,            0.053998,             0.13326,                   0,           0.0055819,           0.0055819,           0.0055819
                  82,            0.073003,             0.17016,                   0,              0.9999,                   1,               0.995,             0.31741,            0.053998,             0.13326,                   0,           0.0054987,           0.0054987,           0.0054987
                  83,            0.068265,             0.13504,                   0,             0.62427,             0.83333,             0.76497,             0.46432,             0.07104,             0.13364,                   0,           0.0054157,           0.0054157,           0.0054157
                  84,            0.072421,             0.13529,                   0,             0.62427,             0.83333,             0.76497,             0.46432,             0.07104,             0.13348,                   0,           0.0053329,           0.0053329,           0.0053329
                  85,            0.070385,             0.13569,                   0,             0.62427,             0.83333,             0.76497,             0.46432,             0.07104,             0.13348,                   0,           0.0052505,           0.0052505,           0.0052505
