               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  21,              0.1607,            0.036085,                   0,             0.14101,             0.13393,            0.061448,            0.010799,             0.15731,            0.024387,                   0,           0.0032871,           0.0032871,            0.070387
                  22,              0.1625,            0.042091,                   0,             0.19014,             0.10417,            0.064026,            0.011184,             0.15655,            0.022873,                   0,           0.0034367,           0.0034367,            0.069037
                  23,             0.15799,            0.033816,                   0,             0.15936,             0.16305,            0.072984,            0.011396,             0.15524,            0.021705,                   0,           0.0035863,           0.0035863,            0.067686
                  24,             0.15682,            0.034116,                   0,              0.2097,             0.12798,            0.070158,            0.011855,             0.15442,            0.022147,                   0,           0.0037357,           0.0037357,            0.066336
                  25,             0.15847,            0.040016,                   0,             0.14899,             0.16964,              0.0707,            0.012117,             0.15377,            0.021275,                   0,           0.0038852,           0.0038852,            0.064985
                  26,              0.1556,            0.033912,                   0,               0.223,             0.11905,            0.074853,            0.011819,             0.15298,            0.022028,                   0,           0.0040346,           0.0040346,            0.063635
                  27,              0.1543,            0.040363,                   0,             0.14547,             0.18155,            0.073833,            0.012394,             0.15238,            0.022019,                   0,            0.004184,            0.004184,            0.062284
                  28,              0.1573,            0.028373,                   0,             0.18147,             0.14582,            0.085604,            0.013559,             0.15203,            0.021433,                   0,           0.0043333,           0.0043333,            0.060933
                  29,             0.15751,             0.02808,                   0,             0.16437,             0.15476,            0.077519,             0.01248,             0.15127,            0.021213,                   0,           0.0044826,           0.0044826,            0.059583
                  30,             0.15576,            0.035681,                   0,              0.1957,             0.11905,              0.0714,            0.011757,              0.1507,            0.020626,                   0,           0.0046318,           0.0046318,            0.058232
                  31,               0.157,            0.028832,                   0,              0.1261,             0.19345,            0.075568,            0.013072,             0.14996,            0.020454,                   0,           0.0047809,           0.0047809,            0.056881
                  32,             0.15545,            0.030372,                   0,             0.18428,             0.12798,            0.076352,            0.013078,             0.14969,            0.019792,                   0,             0.00493,             0.00493,             0.05553
                  33,              0.1539,            0.031237,                   0,             0.18103,             0.12798,            0.076643,            0.012712,             0.14915,            0.019716,                   0,           0.0050791,           0.0050791,            0.054179
                  34,             0.15197,            0.028806,                   0,             0.17582,             0.12798,            0.072655,            0.012622,              0.1488,            0.019386,                   0,           0.0052281,           0.0052281,            0.052828
                  35,              0.1548,            0.026871,                   0,             0.19147,               0.125,            0.071985,            0.014039,             0.14831,            0.019143,                   0,            0.005377,            0.005377,            0.051477
                  36,             0.15388,            0.028887,                   0,             0.19147,               0.125,            0.071985,            0.014039,             0.14831,            0.019118,                   0,           0.0055258,           0.0055258,            0.050126
                  37,              0.1506,             0.02648,                   0,             0.14057,              0.1994,            0.081836,            0.014848,             0.14791,            0.019018,                   0,           0.0056746,           0.0056746,            0.048775
                  38,             0.15313,            0.022148,                   0,             0.14176,             0.22321,            0.081067,            0.014178,             0.14732,            0.019088,                   0,           0.0058234,           0.0058234,            0.047423
                  39,              0.1493,             0.02568,                   0,             0.14984,             0.20238,            0.083545,            0.014175,             0.14684,            0.019239,                   0,            0.005972,            0.005972,            0.046072
                  40,             0.14787,            0.028241,                   0,             0.14092,             0.20238,            0.075752,            0.014031,             0.14657,            0.019356,                   0,           0.0061206,           0.0061206,            0.044721
                  41,             0.14919,            0.031077,                   0,             0.14092,             0.20238,            0.075752,            0.014031,             0.14657,            0.019355,                   0,           0.0062692,           0.0062692,            0.043369
                  42,             0.15023,             0.02229,                   0,             0.16643,             0.19048,            0.083143,            0.014653,             0.14652,            0.019729,                   0,           0.0064176,           0.0064176,            0.042018
                  43,             0.15066,            0.026414,                   0,             0.17415,              0.2619,            0.097487,            0.017249,             0.14639,            0.019658,                   0,            0.006566,            0.006566,            0.040666
                  44,             0.14756,            0.025233,                   0,             0.17415,              0.2619,            0.097487,            0.017249,             0.14639,            0.019684,                   0,           0.0067143,           0.0067143,            0.039314
                  45,             0.15102,            0.022731,                   0,             0.16943,                0.25,            0.086557,            0.015729,             0.14614,            0.019332,                   0,           0.0068625,           0.0068625,            0.037963
                  46,             0.15181,            0.030168,                   0,             0.18676,             0.25893,             0.10762,            0.019588,             0.14695,            0.019732,                   0,           0.0070106,           0.0070106,            0.036611
                  47,             0.14608,            0.027174,                   0,             0.18676,             0.25893,             0.10762,            0.019588,             0.14695,            0.019708,                   0,           0.0071587,           0.0071587,            0.035259
                  48,              0.1536,            0.022181,                   0,             0.17792,             0.23512,             0.11019,            0.019102,             0.14636,            0.019059,                   0,           0.0073067,           0.0073067,            0.033907
                  49,             0.14874,            0.029409,                   0,             0.17695,             0.25594,             0.10858,            0.018155,             0.14532,            0.018668,                   0,           0.0074546,           0.0074546,            0.032555
                  50,              0.1495,            0.026083,                   0,             0.17695,             0.25594,             0.10858,            0.018155,             0.14532,            0.018674,                   0,           0.0076024,           0.0076024,            0.031202
                  51,             0.14943,            0.026485,                   0,             0.19125,             0.24405,             0.10942,            0.019329,             0.14498,            0.018444,                   0,           0.0077501,           0.0077501,             0.02985
                  52,             0.14665,            0.028777,                   0,             0.19125,             0.24405,             0.10942,            0.019329,             0.14498,            0.018468,                   0,           0.0078977,           0.0078977,            0.028498
                  53,             0.15048,            0.024978,                   0,             0.17688,             0.21131,            0.082516,            0.014944,             0.14407,            0.018382,                   0,           0.0080452,           0.0080452,            0.027145
                  54,             0.14884,            0.027836,                   0,             0.17688,             0.21131,            0.082516,            0.014944,             0.14407,            0.018381,                   0,           0.0081927,           0.0081927,            0.025793
                  55,             0.14631,            0.033408,                   0,             0.17248,             0.21429,            0.088149,            0.017345,             0.14414,            0.018313,                   0,             0.00834,             0.00834,             0.02444
                  56,             0.14962,            0.026893,                   0,             0.17563,              0.2381,            0.097684,              0.0202,             0.14383,            0.018121,                   0,           0.0084873,           0.0084873,            0.023087
                  57,             0.14831,            0.026207,                   0,             0.17563,              0.2381,            0.097684,              0.0202,             0.14383,            0.018109,                   0,           0.0086344,           0.0086344,            0.021734
                  58,             0.14974,            0.023873,                   0,             0.23007,             0.18155,             0.10265,            0.019361,             0.14314,            0.017724,                   0,           0.0087815,           0.0087815,            0.020381
                  59,             0.15007,            0.022841,                   0,             0.23007,             0.18155,             0.10265,            0.019361,             0.14314,            0.017689,                   0,           0.0089284,           0.0089284,            0.019028
                  60,             0.14629,            0.028854,                   0,             0.22893,             0.20238,             0.10324,            0.021043,             0.14293,            0.017607,                   0,           0.0090752,           0.0090752,            0.017675
                  61,             0.14873,            0.025864,                   0,             0.22893,             0.20238,             0.10324,            0.021043,             0.14293,            0.017601,                   0,            0.009222,            0.009222,            0.016322
                  62,             0.14907,            0.024581,                   0,               0.294,             0.17227,             0.11337,            0.024422,             0.14321,            0.017498,                   0,           0.0093686,           0.0093686,            0.014969
                  63,             0.14946,            0.022082,                   0,               0.294,             0.17227,             0.11337,            0.024422,             0.14321,            0.017543,                   0,           0.0095151,           0.0095151,            0.013615
                  64,             0.14998,            0.025358,                   0,             0.29354,             0.16369,            0.098793,            0.023518,               0.143,            0.017582,                   0,           0.0096615,           0.0096615,            0.012262
                  65,             0.14776,            0.025434,                   0,             0.29354,             0.16369,            0.098793,            0.023518,               0.143,            0.017589,                   0,           0.0098078,           0.0098078,            0.010908
                  66,             0.14656,            0.023925,                   0,             0.23311,             0.19345,            0.092479,             0.02161,             0.14222,            0.017655,                   0,           0.0099143,           0.0099143,           0.0099143
                  67,             0.14729,            0.024041,                   0,             0.23311,             0.19345,            0.092479,             0.02161,             0.14222,            0.017682,                   0,           0.0099143,           0.0099143,           0.0099143
                  68,             0.14921,            0.022332,                   0,             0.23311,             0.19345,            0.092479,             0.02161,             0.14222,            0.017646,                   0,           0.0099117,           0.0099117,           0.0099117
                  69,             0.14937,            0.024435,                   0,             0.21773,             0.22283,             0.10854,            0.023876,             0.14224,            0.017686,                   0,           0.0099091,           0.0099091,           0.0099091
                  70,              0.1508,            0.026112,                   0,             0.21773,             0.22283,             0.10854,            0.023876,             0.14224,            0.017698,                   0,           0.0099064,           0.0099064,           0.0099064
                  71,             0.14691,            0.024648,                   0,             0.29153,             0.18155,             0.11111,            0.024347,             0.14218,            0.017673,                   0,           0.0099037,           0.0099037,           0.0099037
                  72,             0.14805,            0.025065,                   0,             0.29153,             0.18155,             0.11111,            0.024347,             0.14218,            0.017677,                   0,           0.0099009,           0.0099009,           0.0099009
                  73,             0.14598,            0.028884,                   0,             0.28616,             0.20536,             0.12609,            0.026127,             0.14217,             0.01772,                   0,           0.0098981,           0.0098981,           0.0098981
                  74,             0.14442,            0.029406,                   0,             0.28616,             0.20536,             0.12609,            0.026127,             0.14217,            0.017733,                   0,           0.0098953,           0.0098953,           0.0098953
                  75,             0.14722,            0.024099,                   0,             0.30765,             0.18155,             0.10542,            0.022335,             0.14197,            0.017999,                   0,           0.0098924,           0.0098924,           0.0098924
                  76,             0.14674,            0.026301,                   0,             0.30765,             0.18155,             0.10542,            0.022335,             0.14197,               0.018,                   0,           0.0098895,           0.0098895,           0.0098895
                  77,             0.14939,            0.021146,                   0,             0.27966,              0.1875,             0.10749,            0.023808,              0.1417,            0.017984,                   0,           0.0098865,           0.0098865,           0.0098865
                  78,             0.14386,            0.026731,                   0,             0.27966,              0.1875,             0.10749,            0.023808,              0.1417,            0.017969,                   0,           0.0098835,           0.0098835,           0.0098835
                  79,             0.14623,            0.027994,                   0,             0.27257,              0.2052,             0.11297,            0.026304,             0.14154,            0.017837,                   0,           0.0098805,           0.0098805,           0.0098805
                  80,             0.14513,            0.032368,                   0,             0.27257,              0.2052,             0.11297,            0.026304,             0.14154,            0.017813,                   0,           0.0098774,           0.0098774,           0.0098774
                  81,             0.14791,              0.0264,                   0,             0.34959,              0.1875,             0.12855,            0.029447,             0.14156,            0.017904,                   0,           0.0098743,           0.0098743,           0.0098743
                  82,             0.14814,            0.024723,                   0,             0.34959,              0.1875,             0.12855,            0.029447,             0.14156,            0.017906,                   0,           0.0098712,           0.0098712,           0.0098712
                  83,             0.14609,            0.024539,                   0,              0.3673,             0.19643,             0.14625,            0.035352,             0.14131,            0.017978,                   0,            0.009868,            0.009868,            0.009868
                  84,             0.14324,            0.033111,                   0,              0.3673,             0.19643,             0.14625,            0.035352,             0.14131,            0.017967,                   0,           0.0098648,           0.0098648,           0.0098648
                  85,             0.14609,            0.020793,                   0,              0.3673,             0.19643,             0.14625,            0.035352,             0.14131,            0.017971,                   0,           0.0098615,           0.0098615,           0.0098615
                  86,             0.14632,            0.025714,                   0,             0.44917,              0.1875,             0.15744,            0.037696,             0.14107,            0.018016,                   0,           0.0098582,           0.0098582,           0.0098582
                  87,              0.1454,            0.031216,                   0,             0.44917,              0.1875,             0.15744,            0.037696,             0.14107,            0.017999,                   0,           0.0098549,           0.0098549,           0.0098549
                  88,             0.14402,            0.026799,                   0,              0.4326,             0.20238,             0.16567,            0.041303,             0.14129,            0.018078,                   0,           0.0098515,           0.0098515,           0.0098515
                  89,             0.14552,             0.03282,                   0,              0.4326,             0.20238,             0.16567,            0.041303,             0.14129,            0.018076,                   0,           0.0098481,           0.0098481,           0.0098481
                  90,             0.14274,            0.024481,                   0,             0.30659,             0.22917,             0.16232,            0.042268,              0.1409,             0.01804,                   0,           0.0098447,           0.0098447,           0.0098447
                  91,             0.14616,            0.026187,                   0,             0.30659,             0.22917,             0.16232,            0.042268,              0.1409,             0.01806,                   0,           0.0098412,           0.0098412,           0.0098412
                  92,             0.14683,            0.025599,                   0,             0.37919,             0.20238,             0.16462,            0.041677,              0.1408,            0.018252,                   0,           0.0098376,           0.0098376,           0.0098376
                  93,             0.14528,            0.030834,                   0,             0.37919,             0.20238,             0.16462,            0.041677,              0.1408,            0.018261,                   0,           0.0098341,           0.0098341,           0.0098341
                  94,             0.14696,             0.02474,                   0,              0.3302,             0.23214,             0.17541,            0.043819,             0.14083,             0.01835,                   0,           0.0098305,           0.0098305,           0.0098305
                  95,             0.14783,            0.025399,                   0,              0.3302,             0.23214,             0.17541,            0.043819,             0.14083,            0.018344,                   0,           0.0098268,           0.0098268,           0.0098268
                  96,             0.14486,            0.029096,                   0,             0.48022,             0.20536,             0.17797,            0.045754,             0.14076,            0.018343,                   0,           0.0098232,           0.0098232,           0.0098232
                  97,             0.14769,            0.027987,                   0,             0.48022,             0.20536,             0.17797,            0.045754,             0.14076,            0.018331,                   0,           0.0098195,           0.0098195,           0.0098195
                  98,             0.14516,            0.025234,                   0,             0.50199,             0.20536,             0.18958,             0.04884,             0.14065,            0.018268,                   0,           0.0098157,           0.0098157,           0.0098157
                  99,             0.14662,            0.023926,                   0,             0.50199,             0.20536,             0.18958,             0.04884,             0.14065,            0.018265,                   0,           0.0098119,           0.0098119,           0.0098119
                 100,             0.14003,            0.029415,                   0,             0.50199,             0.20536,             0.18958,             0.04884,             0.14065,            0.018286,                   0,           0.0098081,           0.0098081,           0.0098081
                 101,              0.1451,            0.029273,                   0,             0.47971,             0.21429,             0.19178,            0.052159,             0.14058,            0.018191,                   0,           0.0098042,           0.0098042,           0.0098042
                 102,             0.14184,            0.032528,                   0,             0.47971,             0.21429,             0.19178,            0.052159,             0.14058,            0.018211,                   0,           0.0098003,           0.0098003,           0.0098003
                 103,             0.14583,            0.027745,                   0,             0.59457,             0.20514,             0.20459,            0.054562,             0.14061,            0.018302,                   0,           0.0097964,           0.0097964,           0.0097964
                 104,             0.14403,            0.030554,                   0,             0.59457,             0.20514,             0.20459,            0.054562,             0.14061,            0.018291,                   0,           0.0097924,           0.0097924,           0.0097924
                 105,              0.1473,            0.027254,                   0,             0.48572,             0.20801,             0.19623,            0.053037,             0.14037,            0.018287,                   0,           0.0097884,           0.0097884,           0.0097884
                 106,              0.1458,            0.026648,                   0,             0.48572,             0.20801,             0.19623,            0.053037,             0.14037,            0.018339,                   0,           0.0097843,           0.0097843,           0.0097843
                 107,             0.14683,             0.02498,                   0,             0.48648,             0.22321,             0.20948,            0.056464,             0.14038,             0.01825,                   0,           0.0097803,           0.0097803,           0.0097803
                 108,             0.14283,            0.028117,                   0,             0.48648,             0.22321,             0.20948,            0.056464,             0.14038,            0.018224,                   0,           0.0097761,           0.0097761,           0.0097761
                 109,              0.1452,            0.030808,                   0,             0.55371,             0.21131,             0.20446,            0.050953,             0.14017,            0.018239,                   0,            0.009772,            0.009772,            0.009772
                 110,             0.14579,             0.03103,                   0,             0.55371,             0.21131,             0.20446,            0.050953,             0.14017,            0.018237,                   0,           0.0097678,           0.0097678,           0.0097678
                 111,             0.14636,            0.026352,                   0,             0.39912,             0.25298,             0.21455,            0.051414,             0.14019,            0.018177,                   0,           0.0097635,           0.0097635,           0.0097635
                 112,             0.14219,            0.036062,                   0,             0.39912,             0.25298,             0.21455,            0.051414,             0.14019,            0.018193,                   0,           0.0097592,           0.0097592,           0.0097592
                 113,             0.14765,            0.025744,                   0,             0.45452,             0.22319,             0.19871,            0.050325,             0.14005,            0.018312,                   0,           0.0097549,           0.0097549,           0.0097549
                 114,             0.14452,            0.029481,                   0,             0.45452,             0.22319,             0.19871,            0.050325,             0.14005,            0.018282,                   0,           0.0097506,           0.0097506,           0.0097506
                 115,             0.14224,             0.02343,                   0,             0.48635,             0.20536,             0.19532,            0.053061,             0.13998,            0.018528,                   0,           0.0097462,           0.0097462,           0.0097462
                 116,             0.14282,            0.026211,                   0,             0.48635,             0.20536,             0.19532,            0.053061,             0.13998,             0.01854,                   0,           0.0097418,           0.0097418,           0.0097418
                 117,             0.14802,            0.024976,                   0,             0.48635,             0.20536,             0.19532,            0.053061,             0.13998,            0.018574,                   0,           0.0097373,           0.0097373,           0.0097373
                 118,             0.14555,            0.026691,                   0,             0.48513,             0.22024,             0.20882,            0.053165,             0.14007,            0.018662,                   0,           0.0097328,           0.0097328,           0.0097328
                 119,             0.14653,            0.023152,                   0,             0.48513,             0.22024,             0.20882,            0.053165,             0.14007,            0.018666,                   0,           0.0097283,           0.0097283,           0.0097283
                 120,             0.14823,             0.02364,                   0,             0.37512,             0.25595,              0.2157,            0.057032,                0.14,            0.018745,                   0,           0.0097237,           0.0097237,           0.0097237
                 121,             0.14334,            0.032918,                   0,             0.37512,             0.25595,              0.2157,            0.057032,                0.14,            0.018734,                   0,           0.0097191,           0.0097191,           0.0097191
                 122,             0.14368,            0.024894,                   0,             0.44745,             0.21131,             0.19223,            0.049232,             0.13998,            0.018911,                   0,           0.0097145,           0.0097145,           0.0097145
                 123,             0.14575,            0.024165,                   0,             0.44745,             0.21131,             0.19223,            0.049232,             0.13998,            0.018895,                   0,           0.0097098,           0.0097098,           0.0097098
                 124,             0.14361,            0.025063,                   0,             0.40279,             0.22917,             0.19391,            0.049819,             0.13961,            0.018812,                   0,           0.0097051,           0.0097051,           0.0097051
                 125,             0.14437,            0.026856,                   0,             0.40279,             0.22917,             0.19391,            0.049819,             0.13961,            0.018793,                   0,           0.0097003,           0.0097003,           0.0097003
                 126,             0.14348,            0.033263,                   0,             0.47231,             0.23512,             0.21415,            0.055145,             0.13964,            0.018548,                   0,           0.0096955,           0.0096955,           0.0096955
                 127,             0.14419,            0.032171,                   0,             0.47231,             0.23512,             0.21415,            0.055145,             0.13964,            0.018557,                   0,           0.0096907,           0.0096907,           0.0096907
                 128,             0.14529,             0.02812,                   0,             0.47427,             0.23512,             0.21281,            0.053462,             0.13975,            0.018488,                   0,           0.0096858,           0.0096858,           0.0096858
                 129,             0.14683,            0.023305,                   0,             0.47427,             0.23512,             0.21281,            0.053462,             0.13975,            0.018492,                   0,           0.0096809,           0.0096809,           0.0096809
                 130,             0.14374,            0.032858,                   0,              0.5268,             0.22917,             0.22364,            0.056096,             0.13977,            0.018445,                   0,            0.009676,            0.009676,            0.009676
                 131,             0.14551,            0.028206,                   0,              0.5268,             0.22917,             0.22364,            0.056096,             0.13977,            0.018424,                   0,            0.009671,            0.009671,            0.009671
                 132,             0.14417,             0.02688,                   0,              0.5268,             0.22917,             0.22364,            0.056096,             0.13977,             0.01844,                   0,            0.009666,            0.009666,            0.009666
                 133,              0.1441,             0.02542,                   0,             0.56482,             0.21726,             0.20704,            0.058131,              0.1396,            0.018441,                   0,            0.009661,            0.009661,            0.009661
                 134,             0.14397,              0.0294,                   0,             0.56482,             0.21726,             0.20704,            0.058131,              0.1396,            0.018459,                   0,           0.0096559,           0.0096559,           0.0096559
                 135,              0.1427,            0.032504,                   0,             0.58958,             0.22321,             0.22046,            0.056202,             0.13956,            0.018522,                   0,           0.0096508,           0.0096508,           0.0096508
                 136,              0.1433,            0.029698,                   0,             0.58958,             0.22321,             0.22046,            0.056202,             0.13956,            0.018532,                   0,           0.0096456,           0.0096456,           0.0096456
                 137,             0.14115,            0.031838,                   0,             0.56387,             0.22024,             0.21557,            0.059461,             0.13942,            0.018359,                   0,           0.0096404,           0.0096404,           0.0096404
                 138,             0.14571,            0.025223,                   0,             0.56387,             0.22024,             0.21557,            0.059461,             0.13942,             0.01837,                   0,           0.0096352,           0.0096352,           0.0096352
                 139,             0.14598,            0.027727,                   0,             0.53221,             0.21429,             0.21301,            0.060142,             0.13948,            0.018378,                   0,           0.0096299,           0.0096299,           0.0096299
                 140,              0.1429,            0.027721,                   0,             0.53221,             0.21429,             0.21301,            0.060142,             0.13948,            0.018373,                   0,           0.0096246,           0.0096246,           0.0096246
                 141,             0.14248,            0.029122,                   0,             0.57041,             0.22024,             0.22533,            0.060237,             0.13953,            0.018287,                   0,           0.0096193,           0.0096193,           0.0096193
                 142,             0.14682,            0.028397,                   0,             0.57041,             0.22024,             0.22533,            0.060237,             0.13953,            0.018318,                   0,           0.0096139,           0.0096139,           0.0096139
                 143,             0.14509,            0.030184,                   0,             0.48985,             0.23434,             0.23213,            0.063059,              0.1396,            0.018289,                   0,           0.0096085,           0.0096085,           0.0096085
                 144,             0.14321,            0.025298,                   0,             0.48985,             0.23434,             0.23213,            0.063059,              0.1396,            0.018304,                   0,           0.0096031,           0.0096031,           0.0096031
                 145,              0.1459,            0.022955,                   0,             0.57285,             0.20833,             0.22088,            0.062983,             0.13935,            0.018374,                   0,           0.0095976,           0.0095976,           0.0095976
                 146,              0.1439,            0.023446,                   0,             0.57285,             0.20833,             0.22088,            0.062983,             0.13935,            0.018364,                   0,           0.0095921,           0.0095921,           0.0095921
                 147,             0.14459,            0.028339,                   0,             0.58133,             0.22619,             0.23267,            0.065228,              0.1393,            0.018565,                   0,           0.0095866,           0.0095866,           0.0095866
                 148,             0.14473,            0.027273,                   0,             0.58133,             0.22619,             0.23267,            0.065228,              0.1393,            0.018558,                   0,            0.009581,            0.009581,            0.009581
                 149,             0.14326,            0.030652,                   0,             0.58133,             0.22619,             0.23267,            0.065228,              0.1393,            0.018519,                   0,           0.0095754,           0.0095754,           0.0095754
                 150,              0.1445,            0.027199,                   0,             0.52161,             0.24107,             0.22864,            0.057863,             0.13938,            0.018735,                   0,           0.0095697,           0.0095697,           0.0095697
                 151,             0.14566,            0.031612,                   0,             0.52161,             0.24107,             0.22864,            0.057863,             0.13938,            0.018741,                   0,            0.009564,            0.009564,            0.009564
                 152,             0.14869,            0.023401,                   0,             0.48732,             0.24702,              0.2171,            0.053219,             0.13928,            0.019106,                   0,           0.0095583,           0.0095583,           0.0095583
