               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  21,             0.16069,             0.03616,                   0,             0.13475,             0.12798,            0.057542,            0.010153,             0.15727,            0.024308,                   0,           0.0032899,           0.0032899,             0.07039
                  22,             0.16251,            0.041948,                   0,             0.19453,             0.10714,            0.065746,            0.011201,             0.15652,            0.022895,                   0,           0.0034399,           0.0034399,             0.06904
                  23,               0.158,            0.033808,                   0,             0.16032,             0.16369,            0.073994,            0.011727,             0.15525,             0.02167,                   0,           0.0035899,           0.0035899,             0.06769
                  24,             0.15681,            0.034372,                   0,             0.22639,               0.125,             0.06891,            0.011448,             0.15441,            0.022005,                   0,           0.0037398,           0.0037398,             0.06634
                  25,             0.15845,            0.039815,                   0,             0.14732,             0.16964,            0.069313,             0.01133,             0.15378,            0.021159,                   0,           0.0038898,           0.0038898,             0.06499
                  26,              0.1556,            0.033788,                   0,             0.13672,             0.17857,            0.074237,             0.01173,             0.15296,            0.021931,                   0,           0.0040398,           0.0040398,             0.06364
                  27,             0.15429,            0.040229,                   0,             0.14868,             0.18155,            0.075127,            0.011959,             0.15241,            0.021934,                   0,           0.0041898,           0.0041898,             0.06229
                  28,             0.15728,            0.028306,                   0,             0.13329,             0.21131,            0.083126,            0.013282,             0.15207,            0.021462,                   0,           0.0043397,           0.0043397,             0.06094
                  29,             0.15751,            0.028082,                   0,             0.13475,             0.19643,            0.075124,            0.012016,             0.15136,            0.021192,                   0,           0.0044897,           0.0044897,             0.05959
                  30,             0.15576,            0.035684,                   0,              0.1691,             0.12798,            0.068152,            0.011219,             0.15084,            0.020676,                   0,           0.0046397,           0.0046397,             0.05824
                  31,               0.157,            0.028801,                   0,             0.13288,             0.18452,             0.07319,            0.012232,             0.15015,            0.020394,                   0,           0.0047896,           0.0047896,             0.05689
                  32,             0.15546,            0.030258,                   0,             0.17977,             0.12798,            0.075259,            0.012784,             0.14973,             0.01981,                   0,           0.0049396,           0.0049396,             0.05554
                  33,             0.15391,            0.031331,                   0,             0.17402,             0.13095,            0.076765,            0.012817,              0.1492,            0.019731,                   0,           0.0050896,           0.0050896,             0.05419
                  34,             0.15198,            0.028884,                   0,             0.16083,               0.125,            0.070554,            0.012306,             0.14886,            0.019461,                   0,           0.0052395,           0.0052395,             0.05284
                  35,              0.1548,            0.026956,                   0,             0.16857,             0.12798,            0.073444,            0.013591,             0.14834,            0.019156,                   0,           0.0053895,           0.0053895,            0.051489
                  36,             0.15386,            0.028906,                   0,             0.16857,             0.12798,            0.073444,            0.013591,             0.14834,            0.019139,                   0,           0.0055394,           0.0055394,            0.050139
                  37,             0.15059,            0.026421,                   0,              0.1381,             0.18646,            0.079686,            0.013182,             0.14791,            0.019029,                   0,           0.0056894,           0.0056894,            0.048789
                  38,             0.15313,            0.022147,                   0,             0.14841,             0.22024,            0.090594,            0.015833,             0.14728,            0.019118,                   0,           0.0058393,           0.0058393,            0.047439
                  39,             0.14928,            0.025804,                   0,             0.16278,             0.20536,            0.083522,            0.013991,             0.14682,            0.019361,                   0,           0.0059893,           0.0059893,            0.046089
                  40,             0.14787,            0.028244,                   0,             0.15136,              0.1994,            0.079053,            0.015164,              0.1466,            0.019394,                   0,           0.0061392,           0.0061392,            0.044739
                  41,             0.14919,            0.031106,                   0,             0.15136,              0.1994,            0.079053,            0.015164,              0.1466,            0.019394,                   0,           0.0062892,           0.0062892,            0.043389
                  42,             0.15023,             0.02224,                   0,             0.18145,              0.1994,            0.086555,            0.015988,              0.1465,            0.019779,                   0,           0.0064391,           0.0064391,            0.042039
                  43,             0.15066,            0.026405,                   0,             0.17719,             0.25595,             0.09646,            0.017613,             0.14638,            0.019652,                   0,            0.006589,            0.006589,            0.040689
                  44,             0.14754,            0.025257,                   0,             0.17719,             0.25595,             0.09646,            0.017613,             0.14638,            0.019703,                   0,            0.006739,            0.006739,            0.039339
                  45,             0.15104,            0.022686,                   0,               0.176,             0.25298,            0.089322,            0.014998,             0.14613,            0.019223,                   0,           0.0068889,           0.0068889,            0.037989
                  46,             0.15185,            0.030147,                   0,              0.1872,             0.25893,             0.10612,            0.020963,             0.14684,             0.01974,                   0,           0.0070388,           0.0070388,            0.036639
                  47,             0.14609,            0.027217,                   0,              0.1872,             0.25893,             0.10612,            0.020963,             0.14684,            0.019774,                   0,           0.0071887,           0.0071887,            0.035289
                  48,             0.15359,            0.021896,                   0,             0.17675,             0.26786,             0.10659,            0.019209,             0.14631,            0.019176,                   0,           0.0073387,           0.0073387,            0.033939
                  49,             0.14873,            0.029367,                   0,              0.1832,              0.2381,             0.10379,              0.0196,             0.14551,            0.018765,                   0,           0.0074886,           0.0074886,            0.032589
                  50,             0.14948,            0.026145,                   0,              0.1832,              0.2381,             0.10379,              0.0196,             0.14551,            0.018773,                   0,           0.0076385,           0.0076385,            0.031238
                  51,              0.1494,             0.02651,                   0,             0.18729,             0.22917,             0.10832,            0.020598,             0.14531,            0.018608,                   0,           0.0077884,           0.0077884,            0.029888
                  52,             0.14665,            0.028811,                   0,             0.18729,             0.22917,             0.10832,            0.020598,             0.14531,            0.018637,                   0,           0.0079383,           0.0079383,            0.028538
                  53,             0.15047,            0.024992,                   0,             0.19481,             0.23512,            0.094333,            0.018762,             0.14428,            0.018586,                   0,           0.0080882,           0.0080882,            0.027188
                  54,             0.14887,            0.027688,                   0,             0.19481,             0.23512,            0.094333,            0.018762,             0.14428,             0.01858,                   0,           0.0082381,           0.0082381,            0.025838
                  55,             0.14627,             0.03349,                   0,              0.1913,              0.2381,            0.098715,            0.020097,             0.14432,            0.018472,                   0,            0.008388,            0.008388,            0.024488
                  56,             0.14963,            0.026686,                   0,             0.18628,             0.22619,            0.095919,            0.019856,             0.14405,            0.018264,                   0,           0.0085379,           0.0085379,            0.023138
                  57,             0.14831,            0.026255,                   0,             0.18628,             0.22619,            0.095919,            0.019856,             0.14405,            0.018267,                   0,           0.0086878,           0.0086878,            0.021788
                  58,             0.14972,            0.023823,                   0,             0.30457,             0.14881,             0.10074,            0.019992,             0.14322,            0.017943,                   0,           0.0088377,           0.0088377,            0.020438
                  59,             0.15007,            0.022796,                   0,             0.30457,             0.14881,             0.10074,            0.019992,             0.14322,            0.017917,                   0,           0.0089875,           0.0089875,            0.019088
                  60,             0.14627,            0.028866,                   0,              0.2451,             0.18452,             0.10366,            0.020243,             0.14301,            0.017685,                   0,           0.0091374,           0.0091374,            0.017737
                  61,             0.14873,            0.025794,                   0,              0.2451,             0.18452,             0.10366,            0.020243,             0.14301,            0.017689,                   0,           0.0092873,           0.0092873,            0.016387
                  62,             0.14905,             0.02458,                   0,             0.24672,             0.20536,              0.1176,            0.026412,             0.14363,             0.01763,                   0,           0.0094371,           0.0094371,            0.015037
                  63,             0.14946,            0.022106,                   0,             0.24672,             0.20536,              0.1176,            0.026412,             0.14363,             0.01761,                   0,            0.009587,            0.009587,            0.013687
                  64,             0.14995,            0.025407,                   0,             0.24183,             0.20238,             0.10675,            0.027065,             0.14333,            0.017546,                   0,           0.0097369,           0.0097369,            0.012337
                  65,             0.14774,            0.025485,                   0,             0.24183,             0.20238,             0.10675,            0.027065,             0.14333,            0.017556,                   0,           0.0098867,           0.0098867,            0.010987
                  66,             0.14653,              0.0239,                   0,             0.22454,             0.20833,            0.096471,             0.02321,             0.14242,            0.017686,                   0,           0.0099966,           0.0099966,           0.0099966
                  67,             0.14728,            0.024073,                   0,             0.22454,             0.20833,            0.096471,             0.02321,             0.14242,            0.017683,                   0,           0.0099966,           0.0099966,           0.0099966
                  68,             0.14924,            0.022275,                   0,             0.22454,             0.20833,            0.096471,             0.02321,             0.14242,            0.017679,                   0,           0.0099965,           0.0099965,           0.0099965
                  69,             0.14936,            0.024466,                   0,             0.22008,             0.21726,            0.098138,            0.023398,             0.14223,            0.017718,                   0,           0.0099963,           0.0099963,           0.0099963
                  70,             0.15082,            0.025985,                   0,             0.22008,             0.21726,            0.098138,            0.023398,             0.14223,            0.017696,                   0,           0.0099962,           0.0099962,           0.0099962
                  71,             0.14694,            0.024801,                   0,             0.28309,             0.19048,             0.11772,            0.026209,             0.14229,            0.017757,                   0,           0.0099961,           0.0099961,           0.0099961
                  72,             0.14802,            0.025075,                   0,             0.28309,             0.19048,             0.11772,            0.026209,             0.14229,            0.017789,                   0,            0.009996,            0.009996,            0.009996
                  73,             0.14599,            0.028818,                   0,             0.29387,             0.19643,             0.11616,             0.02517,             0.14228,            0.017776,                   0,           0.0099959,           0.0099959,           0.0099959
                  74,             0.14443,             0.02937,                   0,             0.29387,             0.19643,             0.11616,             0.02517,             0.14228,            0.017788,                   0,           0.0099958,           0.0099958,           0.0099958
                  75,             0.14723,            0.024183,                   0,             0.32924,             0.19048,             0.11717,            0.024966,             0.14204,            0.018004,                   0,           0.0099957,           0.0099957,           0.0099957
                  76,             0.14674,            0.026335,                   0,             0.32924,             0.19048,             0.11717,            0.024966,             0.14204,            0.018011,                   0,           0.0099956,           0.0099956,           0.0099956
                  77,             0.14939,            0.021245,                   0,             0.29134,             0.19332,             0.11027,            0.024161,             0.14173,            0.018033,                   0,           0.0099954,           0.0099954,           0.0099954
                  78,             0.14385,            0.026663,                   0,             0.29134,             0.19332,             0.11027,            0.024161,             0.14173,            0.018055,                   0,           0.0099953,           0.0099953,           0.0099953
                  79,             0.14623,            0.028018,                   0,             0.32046,             0.18452,             0.12292,            0.027362,             0.14149,            0.017862,                   0,           0.0099952,           0.0099952,           0.0099952
                  80,             0.14511,            0.032118,                   0,             0.32046,             0.18452,             0.12292,            0.027362,             0.14149,            0.017855,                   0,           0.0099951,           0.0099951,           0.0099951
                  81,              0.1479,            0.026469,                   0,             0.34736,             0.17262,             0.11761,            0.029125,             0.14159,            0.017967,                   0,           0.0099949,           0.0099949,           0.0099949
                  82,             0.14814,            0.024632,                   0,             0.34736,             0.17262,             0.11761,            0.029125,             0.14159,             0.01795,                   0,           0.0099948,           0.0099948,           0.0099948
                  83,              0.1461,            0.024608,                   0,             0.38298,             0.19643,             0.14012,            0.033845,             0.14135,            0.018059,                   0,           0.0099947,           0.0099947,           0.0099947
                  84,             0.14322,            0.033127,                   0,             0.38298,             0.19643,             0.14012,            0.033845,             0.14135,            0.018054,                   0,           0.0099946,           0.0099946,           0.0099946
                  85,              0.1461,            0.020826,                   0,             0.38298,             0.19643,             0.14012,            0.033845,             0.14135,            0.018063,                   0,           0.0099944,           0.0099944,           0.0099944
                  86,             0.14629,            0.025768,                   0,             0.36398,              0.1875,             0.13467,            0.034217,             0.14107,            0.018051,                   0,           0.0099943,           0.0099943,           0.0099943
                  87,             0.14538,            0.031032,                   0,             0.36398,              0.1875,             0.13467,            0.034217,             0.14107,            0.018044,                   0,           0.0099942,           0.0099942,           0.0099942
                  88,             0.14404,            0.026742,                   0,             0.33026,              0.1994,             0.14062,            0.036976,             0.14126,            0.018105,                   0,            0.009994,            0.009994,            0.009994
                  89,              0.1455,            0.032942,                   0,             0.33026,              0.1994,             0.14062,            0.036976,             0.14126,             0.01811,                   0,           0.0099939,           0.0099939,           0.0099939
                  90,             0.14271,            0.024523,                   0,              0.4054,             0.19345,             0.15437,             0.03854,             0.14099,            0.018141,                   0,           0.0099937,           0.0099937,           0.0099937
                  91,             0.14615,            0.026226,                   0,              0.4054,             0.19345,             0.15437,             0.03854,             0.14099,            0.018129,                   0,           0.0099936,           0.0099936,           0.0099936
                  92,             0.14683,            0.025608,                   0,             0.34211,             0.21131,             0.16015,            0.040713,             0.14076,            0.018302,                   0,           0.0099935,           0.0099935,           0.0099935
                  93,             0.14527,            0.030843,                   0,             0.34211,             0.21131,             0.16015,            0.040713,             0.14076,            0.018293,                   0,           0.0099933,           0.0099933,           0.0099933
                  94,             0.14697,            0.024737,                   0,             0.36212,             0.20833,              0.1689,            0.041292,             0.14079,            0.018416,                   0,           0.0099932,           0.0099932,           0.0099932
                  95,             0.14781,            0.025331,                   0,             0.36212,             0.20833,              0.1689,            0.041292,             0.14079,             0.01841,                   0,            0.009993,            0.009993,            0.009993
                  96,             0.14485,            0.029122,                   0,             0.36276,             0.22024,             0.17335,            0.045581,             0.14071,            0.018406,                   0,           0.0099929,           0.0099929,           0.0099929
                  97,             0.14766,            0.028016,                   0,             0.36276,             0.22024,             0.17335,            0.045581,             0.14071,            0.018423,                   0,           0.0099927,           0.0099927,           0.0099927
                  98,             0.14515,            0.025048,                   0,             0.53885,             0.19643,             0.19171,             0.04771,             0.14063,            0.018372,                   0,           0.0099926,           0.0099926,           0.0099926
                  99,             0.14658,            0.023923,                   0,             0.53885,             0.19643,             0.19171,             0.04771,             0.14063,            0.018362,                   0,           0.0099924,           0.0099924,           0.0099924
                 100,             0.13999,            0.029455,                   0,             0.53885,             0.19643,             0.19171,             0.04771,             0.14063,            0.018368,                   0,           0.0099923,           0.0099923,           0.0099923
                 101,             0.14509,            0.029445,                   0,             0.53031,             0.20536,             0.19519,            0.052121,             0.14056,            0.018274,                   0,           0.0099921,           0.0099921,           0.0099921
                 102,             0.14181,            0.032471,                   0,             0.53031,             0.20536,             0.19519,            0.052121,             0.14056,            0.018262,                   0,           0.0099919,           0.0099919,           0.0099919
                 103,             0.14583,            0.027854,                   0,             0.52056,             0.21726,             0.20409,            0.055074,             0.14063,            0.018322,                   0,           0.0099918,           0.0099918,           0.0099918
                 104,             0.14402,            0.030553,                   0,             0.52056,             0.21726,             0.20409,            0.055074,             0.14063,            0.018331,                   0,           0.0099916,           0.0099916,           0.0099916
                 105,             0.14727,            0.027174,                   0,             0.48015,             0.22024,              0.2014,            0.052565,             0.14035,            0.018359,                   0,           0.0099915,           0.0099915,           0.0099915
                 106,             0.14577,            0.026715,                   0,             0.48015,             0.22024,              0.2014,            0.052565,             0.14035,            0.018353,                   0,           0.0099913,           0.0099913,           0.0099913
                 107,             0.14682,             0.02509,                   0,             0.56759,             0.21096,             0.21098,            0.055337,             0.14039,            0.018272,                   0,           0.0099911,           0.0099911,           0.0099911
                 108,              0.1428,            0.028109,                   0,             0.56759,             0.21096,             0.21098,            0.055337,             0.14039,            0.018247,                   0,            0.009991,            0.009991,            0.009991
                 109,             0.14519,             0.03081,                   0,             0.54847,             0.20238,             0.19383,            0.050119,             0.14021,            0.018251,                   0,           0.0099908,           0.0099908,           0.0099908
                 110,             0.14575,             0.03111,                   0,             0.54847,             0.20238,             0.19383,            0.050119,             0.14021,            0.018223,                   0,           0.0099906,           0.0099906,           0.0099906
                 111,             0.14634,            0.026381,                   0,              0.5173,             0.21726,             0.20607,            0.051524,             0.14021,            0.018226,                   0,           0.0099905,           0.0099905,           0.0099905
                 112,             0.14218,            0.036019,                   0,              0.5173,             0.21726,             0.20607,            0.051524,             0.14021,            0.018222,                   0,           0.0099903,           0.0099903,           0.0099903
                 113,             0.14765,            0.025787,                   0,               0.422,             0.22619,             0.19842,            0.053155,             0.14005,            0.018381,                   0,           0.0099901,           0.0099901,           0.0099901
                 114,             0.14452,            0.029451,                   0,               0.422,             0.22619,             0.19842,            0.053155,             0.14005,            0.018378,                   0,           0.0099899,           0.0099899,           0.0099899
                 115,             0.14219,            0.023376,                   0,             0.47311,             0.21112,             0.19686,            0.049687,             0.13993,            0.018618,                   0,           0.0099897,           0.0099897,           0.0099897
                 116,             0.14281,            0.026197,                   0,             0.47311,             0.21112,             0.19686,            0.049687,             0.13993,            0.018602,                   0,           0.0099896,           0.0099896,           0.0099896
                 117,             0.14799,            0.025016,                   0,             0.47311,             0.21112,             0.19686,            0.049687,             0.13993,            0.018621,                   0,           0.0099894,           0.0099894,           0.0099894
                 118,             0.14555,            0.026754,                   0,             0.42713,             0.22024,             0.19571,            0.051369,             0.13997,             0.01876,                   0,           0.0099892,           0.0099892,           0.0099892
                 119,              0.1465,            0.023162,                   0,             0.42713,             0.22024,             0.19571,            0.051369,             0.13997,            0.018773,                   0,            0.009989,            0.009989,            0.009989
                 120,              0.1482,            0.023695,                   0,             0.41744,             0.22619,             0.19498,            0.055343,             0.13994,            0.018855,                   0,           0.0099888,           0.0099888,           0.0099888
                 121,             0.14332,            0.032816,                   0,             0.41744,             0.22619,             0.19498,            0.055343,             0.13994,            0.018855,                   0,           0.0099886,           0.0099886,           0.0099886
                 122,             0.14364,            0.024922,                   0,             0.39298,             0.23506,             0.18929,            0.045367,             0.13989,            0.019001,                   0,           0.0099884,           0.0099884,           0.0099884
                 123,             0.14572,            0.024185,                   0,             0.39298,             0.23506,             0.18929,            0.045367,             0.13989,            0.018983,                   0,           0.0099883,           0.0099883,           0.0099883
                 124,             0.14358,             0.02508,                   0,             0.43309,             0.23419,             0.19591,            0.050672,             0.13952,            0.018835,                   0,           0.0099881,           0.0099881,           0.0099881
                 125,             0.14435,            0.026889,                   0,             0.43309,             0.23419,             0.19591,            0.050672,             0.13952,            0.018838,                   0,           0.0099879,           0.0099879,           0.0099879
                 126,             0.14344,            0.033302,                   0,             0.41432,             0.25266,             0.21458,            0.053345,             0.13954,            0.018561,                   0,           0.0099877,           0.0099877,           0.0099877
                 127,             0.14418,            0.032122,                   0,             0.41432,             0.25266,             0.21458,            0.053345,             0.13954,            0.018575,                   0,           0.0099875,           0.0099875,           0.0099875
                 128,              0.1453,            0.028211,                   0,             0.55569,             0.22321,             0.21558,            0.057606,             0.13962,            0.018505,                   0,           0.0099873,           0.0099873,           0.0099873
                 129,             0.14681,            0.023305,                   0,             0.55569,             0.22321,             0.21558,            0.057606,             0.13962,            0.018508,                   0,           0.0099871,           0.0099871,           0.0099871
                 130,             0.14371,            0.032994,                   0,             0.45397,             0.24107,             0.21157,            0.056311,             0.13967,            0.018468,                   0,           0.0099869,           0.0099869,           0.0099869
                 131,             0.14547,            0.028245,                   0,             0.45397,             0.24107,             0.21157,            0.056311,             0.13967,            0.018447,                   0,           0.0099867,           0.0099867,           0.0099867
                 132,             0.14417,            0.026983,                   0,             0.45397,             0.24107,             0.21157,            0.056311,             0.13967,            0.018457,                   0,           0.0099865,           0.0099865,           0.0099865
                 133,             0.14408,            0.025558,                   0,             0.53445,             0.22917,             0.22251,            0.057356,             0.13949,            0.018499,                   0,           0.0099863,           0.0099863,           0.0099863
                 134,             0.14394,            0.029462,                   0,             0.53445,             0.22917,             0.22251,            0.057356,             0.13949,            0.018514,                   0,            0.009986,            0.009986,            0.009986
                 135,             0.14269,            0.032524,                   0,             0.55343,             0.22024,             0.21771,            0.054386,             0.13945,            0.018568,                   0,           0.0099858,           0.0099858,           0.0099858
                 136,             0.14328,            0.029761,                   0,             0.55343,             0.22024,             0.21771,            0.054386,             0.13945,            0.018553,                   0,           0.0099856,           0.0099856,           0.0099856
                 137,             0.14114,            0.031877,                   0,             0.54708,             0.20536,             0.19831,            0.057095,             0.13927,            0.018442,                   0,           0.0099854,           0.0099854,           0.0099854
                 138,             0.14568,            0.025279,                   0,             0.54708,             0.20536,             0.19831,            0.057095,             0.13927,            0.018396,                   0,           0.0099852,           0.0099852,           0.0099852
                 139,             0.14594,            0.027873,                   0,             0.51699,             0.21131,             0.20243,            0.058061,             0.13935,            0.018404,                   0,            0.009985,            0.009985,            0.009985
                 140,              0.1429,            0.027727,                   0,             0.51699,             0.21131,             0.20243,            0.058061,             0.13935,            0.018408,                   0,           0.0099848,           0.0099848,           0.0099848
                 141,             0.14245,            0.029079,                   0,             0.54003,             0.22321,             0.21798,            0.057096,             0.13936,             0.01836,                   0,           0.0099845,           0.0099845,           0.0099845
                 142,             0.14676,            0.028359,                   0,             0.54003,             0.22321,             0.21798,            0.057096,             0.13936,            0.018366,                   0,           0.0099843,           0.0099843,           0.0099843
                 143,             0.14504,            0.030107,                   0,               0.587,             0.22024,             0.22424,            0.059975,             0.13945,            0.018317,                   0,           0.0099841,           0.0099841,           0.0099841
                 144,             0.14323,            0.025303,                   0,               0.587,             0.22024,             0.22424,            0.059975,             0.13945,             0.01833,                   0,           0.0099839,           0.0099839,           0.0099839
                 145,             0.14588,            0.022999,                   0,             0.56349,             0.22284,             0.22033,            0.060386,             0.13927,            0.018411,                   0,           0.0099836,           0.0099836,           0.0099836
                 146,             0.14388,            0.023472,                   0,             0.56349,             0.22284,             0.22033,            0.060386,             0.13927,            0.018428,                   0,           0.0099834,           0.0099834,           0.0099834
                 147,             0.14458,            0.028294,                   0,             0.50103,              0.2381,             0.22758,            0.059643,              0.1392,            0.018634,                   0,           0.0099832,           0.0099832,           0.0099832
                 148,             0.14467,            0.027376,                   0,             0.50103,              0.2381,             0.22758,            0.059643,              0.1392,            0.018634,                   0,            0.009983,            0.009983,            0.009983
                 149,             0.14322,            0.030626,                   0,             0.50103,              0.2381,             0.22758,            0.059643,              0.1392,            0.018656,                   0,           0.0099827,           0.0099827,           0.0099827
                 150,             0.14447,            0.027263,                   0,             0.51579,             0.24702,             0.22582,            0.057877,             0.13923,            0.018881,                   0,           0.0099825,           0.0099825,           0.0099825
                 151,              0.1456,            0.031726,                   0,             0.51579,             0.24702,             0.22582,            0.057877,             0.13923,            0.018871,                   0,           0.0099822,           0.0099822,           0.0099822
                 152,             0.14864,            0.023401,                   0,             0.47371,                0.25,             0.21439,            0.052036,             0.13917,            0.019239,                   0,            0.009982,            0.009982,            0.009982
